order_id,customer_id,rider_id,facility_id,order_date,order_time,service_type,weight_kg,base_price_per_kg,discount_pct,final_amount,payment_method,status,pickup_time,delivery_time,customer_rating,is_first_order,promo_used
ORD01675,CUST0419,RIDER002,FAC03,06-09-2024,4.00.31,Wash & Iron,1.8,299,20,430.56,Debit Card,Delayed,06-09-2024 4.51,07-09-2024 1.58,,FALSE,FALSE
ORD01676,CUST0274,RIDER030,FAC05,04-01-2023,8.18.32,Dry Clean,7.8,399,0,3112.2,Debit Card,Delayed,04-01-2023 9.07,04-01-2023 18.02,,TRUE,FALSE
ORD01677,CUST0151,RIDER056,FAC07,25-06-2024,12.45.25,Wash & Fold,6.4,199,10,1146.24,Credit Card,Completed,25-06-2024 14.55,26-06-2024 8.05,4,FALSE,FALSE
ORD01678,CUST0401,RIDER037,FAC05,03-03-2023,21.32.58,Wash & Fold,7.4,199,0,1472.6,Credit Card,Cancelled,,,,FALSE,TRUE
ORD01679,CUST0211,RIDER039,FAC07,28-09-2023,13.44.06,Ironing,7.1,149,0,1057.9,Credit Card,Completed,28-09-2023 14.31,29-09-2023 4.13,3.5,FALSE,FALSE
ORD01680,CUST0072,RIDER041,FAC06,25-09-2023,11.58.09,Ironing,2.2,149,0,327.8,Debit Card,Delayed,25-09-2023 14.12,26-09-2023 2.58,,FALSE,FALSE
ORD01681,CUST0219,RIDER025,FAC05,26-12-2024,15.26.39,Wash & Iron,5.1,299,0,1524.9,Wallet,Cancelled,,,,FALSE,FALSE
ORD01682,CUST0481,RIDER043,FAC07,21-06-2023,13.58.51,Wash & Fold,1.2,199,0,238.8,Credit Card,Delayed,21-06-2023 16.56,22-06-2023 6.58,,FALSE,FALSE
ORD01683,CUST0069,RIDER049,FAC06,19-08-2023,2.22.57,Dry Clean,7,399,0,2793,Cash,Delayed,19-08-2023 5.25,19-08-2023 21.23,,FALSE,FALSE
ORD01684,CUST0057,RIDER054,FAC04,09-11-2024,19.53.01,Wash & Fold,4.3,199,10,770.13,UPI,Completed,09-11-2024 21.24,11-11-2024 0.14,5,FALSE,FALSE
ORD01685,CUST0002,RIDER041,FAC07,23-11-2023,23.37.23,Dry Clean,2.8,399,10,1005.48,Cash,Cancelled,,,,FALSE,TRUE
ORD01686,CUST0057,RIDER008,FAC06,31-07-2023,5.23.28,Wash & Fold,4.4,199,0,875.6,Credit Card,Completed,31-07-2023 7.32,31-07-2023 18.34,2.9,TRUE,TRUE
ORD01687,CUST0184,RIDER039,FAC05,16-05-2023,22.02.08,Premium Care,2.1,599,0,1257.9,UPI,Completed,17-05-2023 0.11,17-05-2023 23.49,2.5,TRUE,FALSE
ORD01688,CUST0480,RIDER016,FAC06,06-03-2024,11.52.18,Ironing,4.2,149,20,500.64,UPI,Completed,06-03-2024 13.40,07-03-2024 12.09,4.6,FALSE,FALSE
ORD01689,CUST0406,RIDER060,FAC07,05-09-2023,12.42.29,Wash & Iron,7.5,299,0,2242.5,Debit Card,Delayed,05-09-2023 15.03,06-09-2023 2.04,,TRUE,FALSE
ORD01690,CUST0066,RIDER060,FAC01,31-05-2024,10.43.26,Ironing,7.7,149,0,1147.3,UPI,Completed,31-05-2024 13.19,01-06-2024 5.09,2.6,FALSE,FALSE
ORD01691,CUST0390,RIDER059,FAC02,07-12-2024,20.15.15,Ironing,2.7,149,0,402.3,Debit Card,Completed,07-12-2024 23.48,08-12-2024 10.36,3.2,FALSE,FALSE
ORD01692,CUST0012,RIDER025,FAC04,12-08-2023,13.40.16,Dry Clean,4.9,399,0,1955.1,Debit Card,Delayed,12-08-2023 15.57,13-08-2023 10.10,,FALSE,FALSE
ORD01693,CUST0114,RIDER053,FAC08,14-05-2024,0.36.34,Wash & Fold,5.7,199,0,1134.3,Debit Card,Cancelled,,,,FALSE,FALSE
ORD01694,CUST0402,RIDER024,FAC05,30-09-2024,11.33.01,Wash & Iron,5.2,299,0,1554.8,UPI,Completed,30-09-2024 13.59,01-10-2024 16.03,3.9,FALSE,FALSE
ORD01695,CUST0458,RIDER010,FAC07,26-07-2024,2.40.28,Wash & Fold,6.8,199,10,1217.88,UPI,Completed,26-07-2024 5.09,26-07-2024 13.37,3.4,FALSE,FALSE
ORD01696,CUST0163,RIDER010,FAC08,23-11-2023,12.25.31,Wash & Iron,2.7,299,0,807.3,Cash,Completed,23-11-2023 14.13,24-11-2023 13.28,2.7,FALSE,FALSE
ORD01697,CUST0100,RIDER031,FAC07,23-02-2023,16.20.35,Ironing,5.1,149,0,759.9,Wallet,Completed,23-02-2023 18.05,24-02-2023 13.32,4,FALSE,FALSE
ORD01698,CUST0416,RIDER001,FAC05,18-08-2023,17.23.02,Ironing,3.1,149,10,415.71,Credit Card,Completed,18-08-2023 20.53,19-08-2023 8.44,3.1,TRUE,FALSE
ORD01699,CUST0369,RIDER022,FAC06,15-06-2023,2.59.58,Ironing,4.6,149,10,616.86,Credit Card,Completed,15-06-2023 3.46,16-06-2023 0.09,4.9,FALSE,TRUE
ORD01700,CUST0289,RIDER052,FAC07,20-02-2024,5.14.27,Ironing,3.2,149,0,476.8,UPI,Cancelled,,,,FALSE,TRUE
ORD01701,CUST0308,RIDER019,FAC06,18-12-2023,5.12.58,Wash & Fold,2.7,199,10,483.57,Credit Card,Completed,18-12-2023 8.00,19-12-2023 2.51,4.8,FALSE,FALSE
ORD01702,CUST0201,RIDER012,FAC02,22-02-2024,17.41.52,Dry Clean,4.7,399,0,1875.3,Cash,Completed,22-02-2024 18.16,23-02-2024 17.23,2.9,FALSE,FALSE
ORD01703,CUST0464,RIDER008,FAC06,11-04-2024,5.15.42,Dry Clean,6.8,399,0,2713.2,Credit Card,Completed,11-04-2024 7.11,12-04-2024 1.28,4,FALSE,FALSE
ORD01704,CUST0017,RIDER014,FAC02,13-06-2023,1.07.08,Wash & Iron,7,299,20,1674.4,Credit Card,Completed,13-06-2023 2.23,13-06-2023 12.22,4,FALSE,FALSE
ORD01705,CUST0123,RIDER042,FAC04,29-08-2024,0.38.05,Ironing,1.1,149,0,163.9,Credit Card,Completed,29-08-2024 1.28,29-08-2024 19.12,3.4,FALSE,FALSE
ORD01706,CUST0051,RIDER025,FAC03,07-03-2023,19.54.12,Premium Care,1.4,599,0,838.6,Credit Card,Completed,07-03-2023 21.02,08-03-2023 15.12,4.6,FALSE,FALSE
ORD01707,CUST0297,RIDER040,FAC03,07-08-2023,1.59.14,Wash & Iron,1.4,299,10,376.74,Credit Card,Completed,07-08-2023 5.52,07-08-2023 19.53,2.5,FALSE,FALSE
ORD01708,CUST0274,RIDER050,FAC02,16-09-2024,7.56.40,Dry Clean,2,399,0,798,Debit Card,Completed,16-09-2024 10.43,17-09-2024 3.59,3.3,FALSE,FALSE
ORD01709,CUST0347,RIDER040,FAC02,12-10-2024,18.58.08,Dry Clean,4.1,399,10,1472.31,UPI,Completed,12-10-2024 21.37,13-10-2024 22.20,4.2,FALSE,FALSE
ORD01710,CUST0065,RIDER002,FAC03,23-11-2023,18.47.32,Wash & Iron,3.4,299,0,1016.6,Wallet,Delayed,23-11-2023 20.56,24-11-2023 20.54,,TRUE,FALSE
ORD01711,CUST0126,RIDER005,FAC02,07-09-2023,10.42.37,Wash & Iron,4.8,299,0,1435.2,Cash,Completed,07-09-2023 14.00,08-09-2023 8.33,3.7,FALSE,FALSE
ORD01712,CUST0351,RIDER032,FAC02,19-01-2023,16.08.44,Wash & Iron,5.4,299,0,1614.6,Wallet,Completed,19-01-2023 17.21,20-01-2023 5.05,3.4,FALSE,FALSE
ORD01713,CUST0147,RIDER055,FAC03,22-10-2023,0.41.53,Premium Care,6,599,10,3234.6,Wallet,Completed,22-10-2023 2.38,23-10-2023 2.13,3.3,TRUE,TRUE
ORD01714,CUST0077,RIDER056,FAC04,02-08-2024,18.58.45,Dry Clean,4.2,399,0,1675.8,UPI,Completed,02-08-2024 21.28,03-08-2024 15.58,3,FALSE,FALSE
ORD01715,CUST0366,RIDER017,FAC02,26-05-2024,15.09.43,Premium Care,7,599,0,4193,Cash,Completed,26-05-2024 16.06,27-05-2024 9.39,4.1,FALSE,FALSE
ORD01716,CUST0049,RIDER007,FAC05,17-11-2023,13.55.46,Ironing,5,149,20,596,UPI,Completed,17-11-2023 17.33,18-11-2023 17.23,4.5,FALSE,TRUE
ORD01717,CUST0250,RIDER012,FAC05,29-11-2023,9.56.39,Wash & Iron,3,299,0,897,Debit Card,Completed,29-11-2023 13.29,30-11-2023 4.44,4.9,FALSE,FALSE
ORD01718,CUST0211,RIDER017,FAC08,13-07-2023,7.57.55,Wash & Iron,7.7,299,0,2302.3,Wallet,Completed,13-07-2023 9.33,14-07-2023 7.18,3.2,FALSE,TRUE
ORD01719,CUST0003,RIDER027,FAC03,24-09-2024,8.46.47,Premium Care,3,599,0,1797,Wallet,Completed,24-09-2024 9.21,24-09-2024 23.57,3.5,FALSE,FALSE
ORD01720,CUST0365,RIDER032,FAC03,29-10-2024,0.13.41,Wash & Fold,2,199,10,358.2,Wallet,Completed,29-10-2024 3.24,30-10-2024 1.40,4.9,FALSE,FALSE
ORD01721,CUST0295,RIDER008,FAC05,21-04-2024,19.43.10,Wash & Iron,5.1,299,0,1524.9,Cash,Delayed,21-04-2024 23.17,22-04-2024 22.01,,FALSE,FALSE
ORD01722,CUST0354,RIDER060,FAC01,30-11-2024,20.29.51,Wash & Fold,2.3,199,10,411.93,Debit Card,Completed,01-12-2024 0.07,01-12-2024 17.23,4.8,FALSE,FALSE
ORD01723,CUST0118,RIDER042,FAC03,27-12-2023,2.53.44,Dry Clean,3.6,399,20,1149.12,UPI,Completed,27-12-2023 5.50,27-12-2023 13.49,3.2,FALSE,FALSE
ORD01724,CUST0139,RIDER021,FAC02,22-04-2023,20.41.42,Dry Clean,2.4,399,10,861.84,Cash,Completed,22-04-2023 23.37,24-04-2023 0.41,3.7,FALSE,FALSE
ORD01725,CUST0219,RIDER013,FAC01,04-11-2023,3.14.25,Dry Clean,3.8,399,0,1516.2,UPI,Completed,04-11-2023 6.42,05-11-2023 5.26,2.7,TRUE,FALSE
ORD01726,CUST0065,RIDER025,FAC05,28-04-2023,17.04.20,Wash & Fold,6.8,199,20,1082.56,Wallet,Delayed,28-04-2023 19.56,29-04-2023 10.01,,FALSE,FALSE
ORD01727,CUST0354,RIDER035,FAC07,15-06-2023,1.35.25,Wash & Iron,6.9,299,10,1856.79,Cash,Completed,15-06-2023 2.10,15-06-2023 23.43,4.3,FALSE,FALSE
ORD01728,CUST0469,RIDER039,FAC03,24-10-2023,1.54.27,Wash & Fold,7,199,10,1253.7,UPI,Completed,24-10-2023 4.31,24-10-2023 17.32,3.9,FALSE,FALSE
ORD01729,CUST0289,RIDER060,FAC04,17-03-2024,9.07.12,Wash & Fold,1.8,199,0,358.2,Debit Card,Completed,17-03-2024 11.47,18-03-2024 8.43,2.6,FALSE,FALSE
ORD01730,CUST0367,RIDER045,FAC01,01-01-2023,17.02.45,Wash & Fold,1.8,199,0,358.2,Wallet,Completed,01-01-2023 17.55,02-01-2023 8.56,4.7,FALSE,FALSE
ORD01731,CUST0032,RIDER018,FAC04,31-01-2024,19.05.36,Premium Care,5.5,599,10,2965.05,UPI,Completed,31-01-2024 20.35,01-02-2024 15.12,3.4,FALSE,FALSE
ORD01732,CUST0245,RIDER020,FAC08,28-02-2023,21.54.19,Dry Clean,6.8,399,0,2713.2,Debit Card,Delayed,01-03-2023 0.41,01-03-2023 13.55,,FALSE,TRUE
ORD01733,CUST0057,RIDER032,FAC08,02-02-2023,16.06.25,Premium Care,5.5,599,0,3294.5,Wallet,Completed,02-02-2023 18.24,03-02-2023 7.41,3.2,TRUE,FALSE
ORD01734,CUST0287,RIDER042,FAC04,29-01-2023,21.29.28,Dry Clean,7.2,399,10,2585.52,Cash,Delayed,29-01-2023 22.21,30-01-2023 22.33,,FALSE,FALSE
ORD01735,CUST0241,RIDER053,FAC07,24-03-2023,21.05.23,Ironing,4.6,149,0,685.4,Cash,Cancelled,,,,FALSE,FALSE
ORD01736,CUST0015,RIDER022,FAC04,09-02-2024,22.02.22,Dry Clean,5.6,399,0,2234.4,Debit Card,Completed,10-02-2024 0.12,10-02-2024 8.35,3,FALSE,FALSE
ORD01737,CUST0127,RIDER038,FAC03,01-04-2024,18.16.43,Ironing,4,149,0,596,Debit Card,Completed,01-04-2024 20.41,02-04-2024 10.02,2.9,FALSE,TRUE
ORD01738,CUST0220,RIDER036,FAC08,30-12-2023,14.28.28,Wash & Iron,3.3,299,0,986.7,Wallet,Delayed,30-12-2023 16.07,31-12-2023 15.38,,FALSE,TRUE
ORD01739,CUST0246,RIDER049,FAC07,10-11-2024,14.39.50,Dry Clean,1,399,10,359.1,Cash,Completed,10-11-2024 15.52,11-11-2024 16.01,4,FALSE,FALSE
ORD01740,CUST0190,RIDER020,FAC07,03-09-2023,22.53.30,Wash & Fold,5.5,199,20,875.6,UPI,Delayed,03-09-2023 23.36,04-09-2023 14.06,,FALSE,TRUE
ORD01741,CUST0454,RIDER047,FAC01,27-02-2024,19.45.51,Wash & Iron,6.7,299,20,1602.64,Cash,Completed,27-02-2024 22.08,28-02-2024 16.14,4.4,FALSE,FALSE
ORD01742,CUST0062,RIDER057,FAC05,18-10-2024,0.41.32,Dry Clean,7.7,399,10,2765.07,Credit Card,Completed,18-10-2024 2.47,19-10-2024 0.44,3.3,FALSE,FALSE
ORD01743,CUST0025,RIDER053,FAC03,27-01-2024,10.23.21,Wash & Iron,2.4,299,10,645.84,Debit Card,Completed,27-01-2024 10.55,28-01-2024 10.32,2.9,FALSE,FALSE
ORD01744,CUST0317,RIDER054,FAC07,18-06-2023,5.50.04,Wash & Fold,3.4,199,10,608.94,UPI,Delayed,18-06-2023 8.39,19-06-2023 9.34,,FALSE,FALSE
ORD01745,CUST0209,RIDER019,FAC01,04-01-2024,17.44.04,Wash & Fold,3.6,199,10,644.76,Wallet,Completed,04-01-2024 19.27,05-01-2024 11.10,4,FALSE,FALSE
ORD01746,CUST0422,RIDER054,FAC05,02-07-2023,3.55.55,Dry Clean,3,399,0,1197,Credit Card,Completed,02-07-2023 6.35,02-07-2023 20.30,5,FALSE,FALSE
ORD01747,CUST0133,RIDER016,FAC01,02-06-2023,10.51.43,Wash & Iron,5.4,299,30,1130.22,Cash,Completed,02-06-2023 11.48,02-06-2023 20.32,2.6,FALSE,FALSE
ORD01748,CUST0484,RIDER022,FAC01,08-07-2023,22.26.47,Wash & Iron,1.4,299,0,418.6,UPI,Completed,09-07-2023 1.42,09-07-2023 19.25,2.6,FALSE,FALSE
ORD01749,CUST0343,RIDER017,FAC08,28-04-2023,14.09.08,Wash & Iron,1.1,299,0,328.9,Debit Card,Completed,28-04-2023 16.03,29-04-2023 10.34,4,FALSE,FALSE
ORD01750,CUST0096,RIDER007,FAC05,07-06-2023,21.56.15,Dry Clean,3.2,399,0,1276.8,Wallet,Delayed,07-06-2023 23.09,08-06-2023 15.11,,FALSE,FALSE
ORD01751,CUST0437,RIDER019,FAC04,27-09-2024,12.23.33,Ironing,3.7,149,30,385.91,Credit Card,Delayed,27-09-2024 14.39,28-09-2024 6.21,,TRUE,FALSE
ORD01752,CUST0276,RIDER022,FAC05,20-01-2024,8.46.08,Dry Clean,6.7,399,0,2673.3,Wallet,Completed,20-01-2024 9.46,21-01-2024 2.44,4.8,FALSE,FALSE
ORD01753,CUST0280,RIDER026,FAC01,10-04-2023,20.04.44,Ironing,1,149,20,119.2,UPI,Delayed,10-04-2023 23.39,11-04-2023 19.05,,FALSE,FALSE
ORD01754,CUST0254,RIDER057,FAC02,05-09-2024,13.00.12,Wash & Fold,3.2,199,0,636.8,Cash,Cancelled,,,,FALSE,FALSE
ORD01755,CUST0365,RIDER049,FAC04,14-02-2023,6.55.50,Dry Clean,7.9,399,0,3152.1,UPI,Completed,14-02-2023 10.23,15-02-2023 10.31,2.7,TRUE,FALSE
ORD01756,CUST0002,RIDER052,FAC05,02-04-2024,17.57.41,Wash & Fold,4.7,199,0,935.3,Wallet,Completed,02-04-2024 18.41,03-04-2024 9.54,4.9,FALSE,FALSE
ORD01757,CUST0320,RIDER044,FAC01,29-06-2023,3.27.33,Ironing,5.9,149,0,879.1,Wallet,Completed,29-06-2023 5.51,30-06-2023 7.21,4.3,TRUE,FALSE
ORD01758,CUST0263,RIDER051,FAC02,21-06-2023,8.44.59,Wash & Iron,3.9,299,0,1166.1,Credit Card,Completed,21-06-2023 10.37,22-06-2023 4.31,5,FALSE,FALSE
ORD01759,CUST0132,RIDER050,FAC08,21-02-2023,20.51.58,Ironing,7,149,20,834.4,UPI,Cancelled,,,,FALSE,FALSE
ORD01760,CUST0109,RIDER044,FAC04,21-06-2023,2.27.56,Wash & Fold,8,199,20,1273.6,UPI,Completed,21-06-2023 3.05,21-06-2023 17.28,4.7,FALSE,FALSE
ORD01761,CUST0158,RIDER009,FAC07,14-04-2024,15.41.04,Wash & Iron,5.3,299,0,1584.7,Wallet,Completed,14-04-2024 16.30,15-04-2024 10.17,3.1,FALSE,FALSE
ORD01762,CUST0254,RIDER031,FAC07,04-10-2023,11.54.56,Wash & Fold,6.3,199,0,1253.7,Credit Card,Completed,04-10-2023 13.54,05-10-2023 9.31,4.1,FALSE,FALSE
ORD01763,CUST0204,RIDER057,FAC03,14-11-2023,19.25.35,Dry Clean,4,399,0,1596,Cash,Delayed,14-11-2023 22.15,15-11-2023 7.09,,FALSE,TRUE
ORD01764,CUST0353,RIDER013,FAC08,04-05-2023,10.23.45,Dry Clean,4,399,0,1596,Cash,Cancelled,,,,TRUE,FALSE
ORD01765,CUST0312,RIDER001,FAC08,26-09-2024,14.24.36,Ironing,2.2,149,0,327.8,Debit Card,Delayed,26-09-2024 17.01,27-09-2024 17.08,,FALSE,FALSE
ORD01766,CUST0166,RIDER039,FAC08,04-09-2023,23.47.01,Premium Care,4.7,599,0,2815.3,Cash,Completed,05-09-2023 2.27,05-09-2023 18.24,3.2,FALSE,TRUE
ORD01767,CUST0479,RIDER019,FAC02,08-03-2024,16.02.49,Ironing,7.7,149,0,1147.3,Cash,Completed,08-03-2024 16.38,09-03-2024 2.22,2.8,FALSE,FALSE
ORD01768,CUST0203,RIDER023,FAC02,11-01-2024,0.54.02,Premium Care,5.1,599,0,3054.9,Wallet,Completed,11-01-2024 3.27,12-01-2024 4.15,3.8,TRUE,TRUE
ORD01769,CUST0095,RIDER017,FAC05,28-08-2023,12.25.51,Premium Care,4,599,0,2396,Wallet,Delayed,28-08-2023 14.11,28-08-2023 23.24,,FALSE,TRUE
ORD01770,CUST0009,RIDER050,FAC03,14-12-2023,8.31.08,Premium Care,6.8,599,0,4073.2,Wallet,Delayed,14-12-2023 10.38,14-12-2023 19.00,,FALSE,TRUE
ORD01771,CUST0141,RIDER011,FAC01,21-07-2024,20.26.17,Dry Clean,3.4,399,0,1356.6,Cash,Delayed,21-07-2024 22.42,22-07-2024 20.49,,FALSE,FALSE
ORD01772,CUST0009,RIDER025,FAC03,26-04-2023,21.56.22,Dry Clean,2.1,399,20,670.32,UPI,Completed,27-04-2023 0.33,27-04-2023 23.35,2.5,FALSE,FALSE
ORD01773,CUST0413,RIDER037,FAC08,16-01-2023,9.20.25,Dry Clean,6.7,399,10,2405.97,Debit Card,Completed,16-01-2023 12.07,17-01-2023 3.15,3.1,FALSE,FALSE
ORD01774,CUST0201,RIDER043,FAC06,12-08-2023,21.56.07,Wash & Fold,5.9,199,0,1174.1,Cash,Delayed,12-08-2023 22.45,13-08-2023 17.52,,FALSE,FALSE
ORD01775,CUST0482,RIDER024,FAC04,18-07-2023,14.49.13,Wash & Fold,6,199,0,1194,Debit Card,Completed,18-07-2023 18.04,19-07-2023 8.12,3.3,TRUE,FALSE
ORD01776,CUST0383,RIDER056,FAC05,30-11-2023,7.42.01,Premium Care,7.8,599,10,4204.98,Wallet,Completed,30-11-2023 9.26,01-12-2023 8.34,3,FALSE,FALSE
ORD01777,CUST0223,RIDER026,FAC05,27-06-2023,14.10.30,Ironing,5.6,149,20,667.52,Wallet,Delayed,27-06-2023 15.14,28-06-2023 6.43,,FALSE,TRUE
ORD01778,CUST0082,RIDER050,FAC07,30-10-2024,12.10.34,Wash & Iron,4.3,299,0,1285.7,Wallet,Completed,30-10-2024 15.54,31-10-2024 15.42,3.9,FALSE,FALSE
ORD01779,CUST0013,RIDER049,FAC05,22-08-2023,14.41.07,Dry Clean,7.1,399,10,2549.61,Debit Card,Cancelled,,,,FALSE,FALSE
ORD01780,CUST0235,RIDER013,FAC05,13-07-2024,19.23.56,Wash & Fold,5.2,199,0,1034.8,Credit Card,Completed,13-07-2024 21.31,14-07-2024 17.43,4.8,FALSE,FALSE
ORD01781,CUST0162,RIDER018,FAC06,16-03-2024,12.20.27,Wash & Fold,5.9,199,0,1174.1,UPI,Delayed,16-03-2024 14.33,17-03-2024 2.03,,FALSE,FALSE
ORD01782,CUST0357,RIDER041,FAC01,19-02-2023,6.31.33,Wash & Iron,2,299,0,598,Debit Card,Completed,19-02-2023 7.24,19-02-2023 15.22,5,TRUE,TRUE
ORD01783,CUST0351,RIDER044,FAC04,12-03-2024,18.32.04,Wash & Fold,3.2,199,0,636.8,Credit Card,Completed,12-03-2024 19.31,13-03-2024 11.24,4.4,FALSE,FALSE
ORD01784,CUST0015,RIDER018,FAC03,14-09-2023,19.02.58,Dry Clean,1.6,399,10,574.56,Cash,Completed,14-09-2023 19.56,15-09-2023 7.56,3.4,FALSE,FALSE
ORD01785,CUST0269,RIDER024,FAC08,26-04-2023,17.19.17,Premium Care,4,599,10,2156.4,Credit Card,Completed,26-04-2023 20.38,27-04-2023 11.13,3.8,FALSE,FALSE
ORD01786,CUST0422,RIDER059,FAC02,28-09-2023,17.39.32,Ironing,3.4,149,0,506.6,Wallet,Delayed,28-09-2023 20.48,29-09-2023 22.59,,FALSE,TRUE
ORD01787,CUST0392,RIDER027,FAC03,06-01-2024,5.08.51,Ironing,3.4,149,0,506.6,Cash,Delayed,06-01-2024 6.25,06-01-2024 21.38,,FALSE,FALSE
ORD01788,CUST0342,RIDER021,FAC08,19-11-2023,21.49.38,Wash & Iron,2.4,299,0,717.6,Debit Card,Completed,19-11-2023 22.39,20-11-2023 22.32,4.9,FALSE,FALSE
ORD01789,CUST0270,RIDER008,FAC08,03-08-2024,8.08.18,Dry Clean,6.3,399,0,2513.7,Cash,Completed,03-08-2024 9.14,04-08-2024 0.54,2.9,FALSE,FALSE
ORD01790,CUST0317,RIDER039,FAC06,26-11-2023,6.00.08,Premium Care,2.6,599,10,1401.66,UPI,Completed,26-11-2023 7.20,27-11-2023 5.02,3.6,FALSE,TRUE
ORD01791,CUST0347,RIDER046,FAC07,18-09-2023,15.47.31,Wash & Fold,6,199,10,1074.6,Cash,Cancelled,,,,FALSE,FALSE
ORD01792,CUST0258,RIDER023,FAC02,15-05-2023,13.29.26,Dry Clean,3,399,0,1197,Debit Card,Cancelled,,,,FALSE,TRUE
ORD01793,CUST0403,RIDER047,FAC04,14-10-2023,20.12.04,Premium Care,6.7,599,0,4013.3,UPI,Completed,14-10-2023 20.51,15-10-2023 17.12,3.1,TRUE,FALSE
ORD01794,CUST0013,RIDER048,FAC05,16-10-2023,5.32.02,Wash & Iron,3.7,299,0,1106.3,Debit Card,Cancelled,,,,FALSE,TRUE
ORD01795,CUST0020,RIDER044,FAC03,22-10-2024,20.47.54,Dry Clean,5.5,399,0,2194.5,Wallet,Cancelled,,,,FALSE,TRUE
ORD01796,CUST0310,RIDER009,FAC07,14-05-2024,1.22.54,Wash & Fold,3.2,199,0,636.8,Debit Card,Delayed,14-05-2024 3.55,15-05-2024 5.52,,FALSE,FALSE
ORD01797,CUST0258,RIDER032,FAC04,15-06-2023,22.20.30,Dry Clean,4.6,399,20,1468.32,Wallet,Completed,16-06-2023 1.14,16-06-2023 9.50,2.9,TRUE,FALSE
ORD01798,CUST0059,RIDER050,FAC01,05-11-2023,9.55.30,Premium Care,7.3,599,10,3935.43,Debit Card,Completed,05-11-2023 11.11,06-11-2023 4.01,2.8,FALSE,FALSE
ORD01799,CUST0443,RIDER013,FAC01,01-01-2023,18.14.47,Wash & Iron,5.5,299,0,1644.5,Debit Card,Cancelled,,,,FALSE,TRUE
ORD01800,CUST0285,RIDER040,FAC01,20-09-2024,6.19.38,Dry Clean,1,399,10,359.1,Credit Card,Completed,20-09-2024 9.25,21-09-2024 2.55,4.4,FALSE,FALSE
ORD01801,CUST0025,RIDER018,FAC01,12-02-2023,22.41.03,Dry Clean,5.2,399,0,2074.8,Wallet,Completed,13-02-2023 1.50,13-02-2023 10.59,4.5,FALSE,FALSE
ORD01802,CUST0218,RIDER035,FAC02,15-06-2024,22.25.09,Wash & Iron,5.8,299,0,1734.2,UPI,Completed,16-06-2024 0.47,16-06-2024 21.18,2.7,FALSE,FALSE
ORD01803,CUST0052,RIDER035,FAC05,13-04-2023,15.41.12,Wash & Iron,2.2,299,0,657.8,Credit Card,Completed,13-04-2023 16.32,14-04-2023 4.41,2.9,TRUE,FALSE
ORD01804,CUST0040,RIDER057,FAC07,29-02-2024,19.02.47,Dry Clean,3.5,399,0,1396.5,Wallet,Completed,29-02-2024 22.14,01-03-2024 19.56,2.8,FALSE,FALSE
ORD01805,CUST0126,RIDER048,FAC07,19-11-2023,14.25.21,Wash & Fold,2.7,199,0,537.3,Wallet,Delayed,19-11-2023 17.18,20-11-2023 13.22,,TRUE,FALSE
ORD01806,CUST0132,RIDER045,FAC02,05-04-2024,5.12.17,Ironing,5.5,149,0,819.5,UPI,Completed,05-04-2024 5.51,05-04-2024 13.32,4.9,FALSE,FALSE
ORD01807,CUST0165,RIDER007,FAC03,03-12-2023,20.47.02,Dry Clean,2.9,399,0,1157.1,Credit Card,Completed,04-12-2023 0.03,04-12-2023 20.49,3.6,FALSE,TRUE
ORD01808,CUST0311,RIDER031,FAC03,27-03-2023,12.57.24,Premium Care,6.3,599,10,3396.33,Wallet,Delayed,27-03-2023 14.31,28-03-2023 2.55,,FALSE,FALSE
ORD01809,CUST0416,RIDER008,FAC07,01-10-2024,0.17.16,Wash & Fold,5.2,199,0,1034.8,Credit Card,Completed,01-10-2024 1.03,01-10-2024 17.26,4.6,FALSE,FALSE
ORD01810,CUST0013,RIDER024,FAC06,24-03-2023,18.16.07,Dry Clean,6.2,399,10,2226.42,Cash,Completed,24-03-2023 22.00,25-03-2023 13.22,3,TRUE,FALSE
ORD01811,CUST0475,RIDER046,FAC05,23-10-2024,19.46.59,Premium Care,4.3,599,0,2575.7,Cash,Completed,23-10-2024 20.51,24-10-2024 7.45,4.9,FALSE,FALSE
ORD01812,CUST0037,RIDER052,FAC08,18-11-2024,23.30.31,Wash & Iron,2.2,299,0,657.8,Cash,Delayed,19-11-2024 0.46,19-11-2024 14.28,,FALSE,FALSE
ORD01813,CUST0216,RIDER014,FAC07,16-05-2023,5.45.12,Wash & Fold,3.6,199,0,716.4,Debit Card,Completed,16-05-2023 6.38,16-05-2023 21.51,3.7,FALSE,FALSE
ORD01814,CUST0283,RIDER036,FAC04,20-10-2023,21.47.47,Premium Care,7.8,599,0,4672.2,UPI,Cancelled,,,,TRUE,FALSE
ORD01815,CUST0296,RIDER012,FAC03,13-01-2024,19.33.04,Premium Care,7.4,599,0,4432.6,Wallet,Delayed,13-01-2024 20.50,14-01-2024 20.32,,TRUE,FALSE
ORD01816,CUST0381,RIDER060,FAC03,10-01-2024,19.27.47,Wash & Fold,3.7,199,0,736.3,Wallet,Completed,10-01-2024 20.11,11-01-2024 19.37,2.7,FALSE,TRUE
ORD01817,CUST0299,RIDER050,FAC07,03-02-2024,21.30.28,Dry Clean,3,399,0,1197,UPI,Completed,03-02-2024 22.04,04-02-2024 15.37,4.6,FALSE,FALSE
